branchName, type_Run2, type_Run3
HLT_Dimuon10_PsiPrime_Barrel_Seagulls, Bool_t, Bool_t
HLT_Dimuon12_Upsilon_y1p4, Bool_t, Bool_t
HLT_Dimuon14_Phi_Barrel_Seagulls, Bool_t, Bool_t
HLT_Dimuon18_PsiPrime, Bool_t, Bool_t
HLT_Dimuon18_PsiPrime_noCorrL1, Bool_t, Bool_t
HLT_Dimuon20_Jpsi_Barrel_Seagulls, Bool_t, Bool_t
HLT_Dimuon24_Phi_noCorrL1, Bool_t, Bool_t
HLT_Dimuon24_Upsilon_noCorrL1, Bool_t, Bool_t
HLT_Dimuon25_Jpsi, Bool_t, Bool_t
HLT_Dimuon25_Jpsi_noCorrL1, Bool_t, Bool_t
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_NoPixelVeto_Mass55, Bool_t, NOT AVAILABLE
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_PixelVeto_Mass55, Bool_t, NOT AVAILABLE
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_NoPixelVeto, Bool_t, NOT AVAILABLE
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_NoPixelVeto_Mass55, Bool_t, NOT AVAILABLE
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass90, Bool_t, Bool_t
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass95, Bool_t, Bool_t
HLT_DoubleEle24_eta2p1_WPTight_Gsf, Bool_t, Bool_t
HLT_DoubleEle25_CaloIdL_MW, Bool_t, Bool_t
HLT_DoubleEle27_CaloIdL_MW, Bool_t, Bool_t
HLT_DoubleEle33_CaloIdL_MW, Bool_t, Bool_t
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_DZ_PFHT350, Bool_t, Bool_t
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT350, Bool_t, Bool_t
HLT_DoubleIsoMu20_eta2p1, Bool_t, Bool_t
HLT_DoubleL2Mu23NoVtx_2Cha, Bool_t, Bool_t
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed, Bool_t, Bool_t
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_NoL2Matched, Bool_t, NOT AVAILABLE
HLT_DoubleL2Mu23NoVtx_2Cha_NoL2Matched, Bool_t, NOT AVAILABLE
HLT_DoubleL2Mu25NoVtx_2Cha, Bool_t, Bool_t
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed, Bool_t, Bool_t
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_Eta2p4, Bool_t, Bool_t
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_NoL2Matched, Bool_t, NOT AVAILABLE
HLT_DoubleL2Mu25NoVtx_2Cha_Eta2p4, Bool_t, Bool_t
HLT_DoubleL2Mu25NoVtx_2Cha_NoL2Matched, Bool_t, NOT AVAILABLE
HLT_DoubleL2Mu30NoVtx_2Cha_CosmicSeed_Eta2p4, Bool_t, Bool_t
HLT_DoubleL2Mu30NoVtx_2Cha_Eta2p4, Bool_t, Bool_t
HLT_DoubleL2Mu50, Bool_t, Bool_t
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleMu20_7_Mass0to30_L1_DM4, Bool_t, Bool_t
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG, Bool_t, Bool_t
HLT_DoubleMu20_7_Mass0to30_Photon23, Bool_t, Bool_t
HLT_DoubleMu2_Jpsi_DoubleTkMu0_Phi, Bool_t, Bool_t
HLT_DoubleMu2_Jpsi_DoubleTrk1_Phi1p05, Bool_t, Bool_t
HLT_DoubleMu33NoFiltersNoVtxDisplaced, Bool_t, NOT AVAILABLE
HLT_DoubleMu3_DCA_PFMET50_PFMHT60, Bool_t, Bool_t
HLT_DoubleMu3_DZ_PFMET50_PFMHT60, Bool_t, Bool_t
HLT_DoubleMu3_DZ_PFMET70_PFMHT70, Bool_t, Bool_t
HLT_DoubleMu3_DZ_PFMET90_PFMHT90, Bool_t, Bool_t
HLT_DoubleMu3_DoubleEle7p5_CaloIdL_TrackIdL_Upsilon, Bool_t, Bool_t
HLT_DoubleMu3_TkMu_DsTau3Mu, Bool_t, Bool_t
HLT_DoubleMu3_Trk_Tau3mu, Bool_t, Bool_t
HLT_DoubleMu3_Trk_Tau3mu_NoL1Mass, Bool_t, Bool_t
HLT_DoubleMu40NoFiltersNoVtxDisplaced, Bool_t, Bool_t
HLT_DoubleMu43NoFiltersNoVtx, Bool_t, Bool_t
HLT_DoubleMu48NoFiltersNoVtx, Bool_t, Bool_t
HLT_DoubleMu4_3_Bs, Bool_t, Bool_t
HLT_DoubleMu4_3_Jpsi, Bool_t, Bool_t
HLT_DoubleMu4_JpsiTrkTrk_Displaced, Bool_t, Bool_t
HLT_DoubleMu4_JpsiTrk_Displaced, Bool_t, NOT AVAILABLE
HLT_DoubleMu4_Jpsi_Displaced, Bool_t, Bool_t
HLT_DoubleMu4_Jpsi_NoVertexing, Bool_t, Bool_t
HLT_DoubleMu4_LowMassNonResonantTrk_Displaced, Bool_t, NOT AVAILABLE
HLT_DoubleMu4_Mass3p8_DZ_PFHT350, Bool_t, Bool_t
HLT_DoubleMu4_PsiPrimeTrk_Displaced, Bool_t, NOT AVAILABLE
HLT_DoubleMu5_Upsilon_DoubleEle3_CaloIdL_TrackIdL, Bool_t, Bool_t
HLT_DoublePFJets100_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePFJets200_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePFJets350_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePFJets40_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_DoublePhoton33_CaloIdL, Bool_t, Bool_t
HLT_DoublePhoton70, Bool_t, Bool_t
HLT_DoublePhoton85, Bool_t, Bool_t
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_eta2p1_Reg, Bool_t, NOT AVAILABLE
HLT_DoubleTrkMu_16_6_NoFiltersNoVtx, Bool_t, Bool_t
HLT_ECALHT800, Bool_t, Bool_t
HLT_EcalCalibration, Bool_t, Bool_t
HLT_Ele115_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30, Bool_t, Bool_t
HLT_Ele135_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele145_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele15_CaloIdL_TrackIdL_IsoVL_PFJet30, Bool_t, Bool_t
HLT_Ele15_Ele8_CaloIdL_TrackIdL_IsoVL, Bool_t, Bool_t
HLT_Ele15_IsoVVVL_PFHT450, Bool_t, Bool_t
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5, Bool_t, Bool_t
HLT_Ele15_IsoVVVL_PFHT450_PFMET50, Bool_t, Bool_t
HLT_Ele15_IsoVVVL_PFHT600, Bool_t, Bool_t
HLT_Ele15_WPLoose_Gsf, Bool_t, Bool_t
HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL, Bool_t, Bool_t
HLT_Ele17_CaloIdM_TrackIdM_PFJet30, Bool_t, Bool_t
HLT_Ele17_WPLoose_Gsf, Bool_t, Bool_t
HLT_Ele200_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele20_WPLoose_Gsf, Bool_t, Bool_t
HLT_Ele20_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele20_eta2p1_WPLoose_Gsf, Bool_t, Bool_t
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30, Bool_t, Bool_t
HLT_Ele23_CaloIdM_TrackIdM_PFJet30, Bool_t, Bool_t
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL, Bool_t, Bool_t
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ, Bool_t, Bool_t
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTauHPS30_eta2p1_CrossL1, Bool_t, NOT AVAILABLE
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1, Bool_t, NOT AVAILABLE
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTauHPS30_eta2p1_CrossL1, Bool_t, NOT AVAILABLE
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1, Bool_t, NOT AVAILABLE
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTauHPS30_eta2p1_CrossL1, Bool_t, Bool_t
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1, Bool_t, NOT AVAILABLE
HLT_Ele250_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele27_Ele37_CaloIdL_MW, Bool_t, Bool_t
HLT_Ele27_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele28_HighEta_SC20_Mass55, Bool_t, Bool_t
HLT_Ele28_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele28_eta2p1_WPTight_Gsf_HT150, Bool_t, Bool_t
HLT_Ele300_CaloIdVT_GsfTrkIdT, Bool_t, Bool_t
HLT_Ele30_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned, Bool_t, Bool_t
HLT_Ele32_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele32_WPTight_Gsf_L1DoubleEG, Bool_t, Bool_t
HLT_Ele35_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele35_WPTight_Gsf_L1EGMT, Bool_t, Bool_t
HLT_Ele38_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele40_WPTight_Gsf, Bool_t, Bool_t
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165, Bool_t, Bool_t
HLT_Ele50_IsoVVVL_PFHT450, Bool_t, Bool_t
HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30, Bool_t, Bool_t
HLT_Ele8_CaloIdM_TrackIdM_PFJet30, Bool_t, Bool_t
HLT_HT300_Beamspot, Bool_t, Bool_t
HLT_HT400_DisplacedDijet40_DisplacedTrack, Bool_t, Bool_t
HLT_HT425, Bool_t, Bool_t
HLT_HT430_DisplacedDijet40_DisplacedTrack, Bool_t, Bool_t
HLT_HT430_DisplacedDijet60_DisplacedTrack, Bool_t, Bool_t
HLT_HT450_Beamspot, Bool_t, Bool_t
HLT_HT500_DisplacedDijet40_DisplacedTrack, Bool_t, Bool_t
HLT_HT550_DisplacedDijet60_Inclusive, Bool_t, Bool_t
HLT_HT650_DisplacedDijet60_Inclusive, Bool_t, Bool_t
HLT_HcalCalibration, Bool_t, Bool_t
HLT_HcalIsolatedbunch, Bool_t, Bool_t
HLT_HcalNZS, Bool_t, Bool_t
HLT_HcalPhiSym, Bool_t, Bool_t
HLT_IsoMu20, Bool_t, Bool_t
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1, Bool_t, Bool_t
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1, Bool_t, Bool_t
HLT_IsoMu24, Bool_t, Bool_t
HLT_IsoMu24_TwoProngs35, Bool_t, Bool_t
HLT_IsoMu24_eta2p1, Bool_t, Bool_t
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr, Bool_t, NOT AVAILABLE
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1, Bool_t, NOT AVAILABLE
HLT_IsoMu27, Bool_t, Bool_t
HLT_IsoMu27_LooseChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1, Bool_t, Bool_t
HLT_IsoMu27_MET90, Bool_t, Bool_t
HLT_IsoMu27_MediumChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1, Bool_t, Bool_t
HLT_IsoMu27_TightChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1, Bool_t, Bool_t
HLT_IsoMu30, Bool_t, Bool_t
HLT_IsoTrackHB, Bool_t, Bool_t
HLT_IsoTrackHE, Bool_t, Bool_t
HLT_L1ETMHadSeeds, Bool_t, Bool_t
HLT_L1NotBptxOR, Bool_t, Bool_t
HLT_L1SingleMu18, Bool_t, Bool_t
HLT_L1SingleMu25, Bool_t, Bool_t
HLT_L1UnpairedBunchBptxMinus, Bool_t, Bool_t
HLT_L1UnpairedBunchBptxPlus, Bool_t, Bool_t
HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142, Bool_t, Bool_t
HLT_L2Mu10, Bool_t, Bool_t
HLT_L2Mu10_NoVertex_NoBPTX, Bool_t, Bool_t
HLT_L2Mu10_NoVertex_NoBPTX3BX, Bool_t, Bool_t
HLT_L2Mu23NoVtx_2Cha, Bool_t, Bool_t
HLT_L2Mu23NoVtx_2Cha_CosmicSeed, Bool_t, Bool_t
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX, Bool_t, Bool_t
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX, Bool_t, Bool_t
HLT_L2Mu50, Bool_t, Bool_t
HLT_MET105_IsoTrk50, Bool_t, Bool_t
HLT_MET120_IsoTrk50, Bool_t, Bool_t
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1, Bool_t, Bool_t
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1, Bool_t, Bool_t
HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1, Bool_t, Bool_t
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET140, Bool_t, NOT AVAILABLE
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET90, Bool_t, NOT AVAILABLE
HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight, Bool_t, Bool_t
HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight, Bool_t, Bool_t
HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight, Bool_t, Bool_t
HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight, Bool_t, Bool_t
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60, Bool_t, Bool_t
HLT_Mu12, Bool_t, Bool_t
HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71, Bool_t, NOT AVAILABLE
HLT_Mu12_DoublePhoton20, Bool_t, Bool_t
HLT_Mu12_IP6_part0, Bool_t, Bool_t
HLT_Mu12_IP6_part1, Bool_t, Bool_t
HLT_Mu12_IP6_part2, Bool_t, Bool_t
HLT_Mu12_IP6_part3, Bool_t, Bool_t
HLT_Mu12_IP6_part4, Bool_t, Bool_t
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL, Bool_t, Bool_t
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ, Bool_t, Bool_t
HLT_Mu15, Bool_t, Bool_t
HLT_Mu15_IsoVVVL_PFHT450, Bool_t, Bool_t
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5, Bool_t, Bool_t
HLT_Mu15_IsoVVVL_PFHT450_PFMET50, Bool_t, Bool_t
HLT_Mu15_IsoVVVL_PFHT600, Bool_t, Bool_t
HLT_Mu17, Bool_t, Bool_t
HLT_Mu17_Photon30_IsoCaloId, Bool_t, Bool_t
HLT_Mu17_TrkIsoVVL, Bool_t, Bool_t
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL, Bool_t, Bool_t
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ, Bool_t, Bool_t
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8, Bool_t, Bool_t
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8, Bool_t, Bool_t
HLT_Mu18_Mu9, Bool_t, Bool_t
HLT_Mu18_Mu9_DZ, Bool_t, Bool_t
HLT_Mu18_Mu9_SameSign, Bool_t, Bool_t
HLT_Mu18_Mu9_SameSign_DZ, Bool_t, Bool_t
HLT_Mu19, Bool_t, Bool_t
HLT_Mu19_TrkIsoVVL, Bool_t, Bool_t
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL, Bool_t, Bool_t
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ, Bool_t, Bool_t
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8, Bool_t, Bool_t
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8, Bool_t, Bool_t
HLT_Mu20, Bool_t, Bool_t
HLT_Mu20_Mu10, Bool_t, Bool_t
HLT_Mu20_Mu10_DZ, Bool_t, Bool_t
HLT_Mu20_Mu10_SameSign, Bool_t, Bool_t
HLT_Mu20_Mu10_SameSign_DZ, Bool_t, Bool_t
HLT_Mu20_TkMu0_Phi, Bool_t, Bool_t
HLT_Mu23_Mu12, Bool_t, Bool_t
HLT_Mu23_Mu12_DZ, Bool_t, Bool_t
HLT_Mu23_Mu12_SameSign, Bool_t, Bool_t
HLT_Mu23_Mu12_SameSign_DZ, Bool_t, Bool_t
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL, Bool_t, Bool_t
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ, Bool_t, Bool_t
HLT_Mu25_TkMu0_Onia, Bool_t, Bool_t
HLT_Mu25_TkMu0_Phi, Bool_t, Bool_t
HLT_Mu27, Bool_t, Bool_t
HLT_Mu27_Ele37_CaloIdL_MW, Bool_t, Bool_t
HLT_Mu30_TkMu0_Psi, Bool_t, Bool_t
HLT_Mu30_TkMu0_Upsilon, Bool_t, Bool_t
HLT_Mu37_Ele27_CaloIdL_MW, Bool_t, Bool_t
HLT_Mu37_TkMu27, Bool_t, Bool_t
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL, Bool_t, Bool_t
HLT_Mu3_L1SingleMu5orSingleMu7, Bool_t, Bool_t
HLT_Mu3_PFJet40, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight, Bool_t, Bool_t
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight, Bool_t, Bool_t
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL, Bool_t, Bool_t
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL, Bool_t, Bool_t
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL, Bool_t, Bool_t
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60, Bool_t, Bool_t
HLT_Mu50, Bool_t, Bool_t
HLT_Mu50_IsoVVVL_PFHT450, Bool_t, Bool_t
HLT_Mu55, Bool_t, Bool_t
HLT_Mu7_IP4_part0, Bool_t, Bool_t
HLT_Mu7_IP4_part1, Bool_t, Bool_t
HLT_Mu7_IP4_part2, Bool_t, Bool_t
HLT_Mu7_IP4_part3, Bool_t, Bool_t
HLT_Mu7_IP4_part4, Bool_t, Bool_t
HLT_Mu7p5_L2Mu2_Jpsi, Bool_t, Bool_t
HLT_Mu7p5_L2Mu2_Upsilon, Bool_t, Bool_t
HLT_Mu7p5_Track2_Jpsi, Bool_t, NOT AVAILABLE
HLT_Mu7p5_Track2_Upsilon, Bool_t, NOT AVAILABLE
HLT_Mu7p5_Track3p5_Jpsi, Bool_t, NOT AVAILABLE
HLT_Mu7p5_Track3p5_Upsilon, Bool_t, NOT AVAILABLE
HLT_Mu7p5_Track7_Jpsi, Bool_t, NOT AVAILABLE
HLT_Mu7p5_Track7_Upsilon, Bool_t, NOT AVAILABLE
HLT_Mu8, Bool_t, Bool_t
HLT_Mu8_DiEle12_CaloIdL_TrackIdL, Bool_t, Bool_t
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ, Bool_t, Bool_t
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350, Bool_t, Bool_t
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ, Bool_t, Bool_t
HLT_Mu8_IP3_part0, Bool_t, Bool_t
HLT_Mu8_IP3_part1, Bool_t, Bool_t
HLT_Mu8_IP3_part2, Bool_t, Bool_t
HLT_Mu8_IP3_part3, Bool_t, Bool_t
HLT_Mu8_IP3_part4, Bool_t, Bool_t
HLT_Mu8_IP5_part0, Bool_t, Bool_t
HLT_Mu8_IP5_part1, Bool_t, Bool_t
HLT_Mu8_IP5_part2, Bool_t, Bool_t
HLT_Mu8_IP5_part3, Bool_t, Bool_t
HLT_Mu8_IP5_part4, Bool_t, Bool_t
HLT_Mu8_IP6_part0, Bool_t, Bool_t
HLT_Mu8_IP6_part1, Bool_t, Bool_t
HLT_Mu8_IP6_part2, Bool_t, Bool_t
HLT_Mu8_IP6_part3, Bool_t, Bool_t
HLT_Mu8_IP6_part4, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30, Bool_t, Bool_t
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5, Bool_t, Bool_t
HLT_Mu9_IP4_part0, Bool_t, Bool_t
HLT_Mu9_IP4_part1, Bool_t, Bool_t
HLT_Mu9_IP4_part2, Bool_t, Bool_t
HLT_Mu9_IP4_part3, Bool_t, Bool_t
HLT_Mu9_IP4_part4, Bool_t, Bool_t
HLT_Mu9_IP5_part0, Bool_t, Bool_t
HLT_Mu9_IP5_part1, Bool_t, Bool_t
HLT_Mu9_IP5_part2, Bool_t, Bool_t
HLT_Mu9_IP5_part3, Bool_t, Bool_t
HLT_Mu9_IP5_part4, Bool_t, Bool_t
HLT_Mu9_IP6_part0, Bool_t, Bool_t
HLT_Mu9_IP6_part1, Bool_t, Bool_t
HLT_Mu9_IP6_part2, Bool_t, Bool_t
HLT_Mu9_IP6_part3, Bool_t, Bool_t
HLT_Mu9_IP6_part4, Bool_t, Bool_t
HLT_OldMu100, Bool_t, NOT AVAILABLE
HLT_PFHT1050, Bool_t, Bool_t
HLT_PFHT180, Bool_t, Bool_t
HLT_PFHT250, Bool_t, Bool_t
HLT_PFHT330PT30_QuadPFJet_75_60_45_40, Bool_t, Bool_t
